image,method,domain,class,hit
2008_005426.jpg,Grad-CAM++,Object Detection,person,1
2008_005428.jpg,Grad-CAM++,Object Detection,motorcycle,1
2008_005430.jpg,Grad-CAM++,Object Detection,person,0
2008_005432.jpg,Grad-CAM++,Object Detection,dog,0
2008_005434.jpg,Grad-CAM++,Object Detection,horse,1
2008_005435.jpg,Grad-CAM++,Object Detection,person,0
2008_005437.jpg,Grad-CAM++,Object Detection,chair,0
2008_005438.jpg,Grad-CAM++,Object Detection,person,0
2008_005440.jpg,Grad-CAM++,Object Detection,cat,0
2008_005441.jpg,Grad-CAM++,Object Detection,dog,1
2008_005442.jpg,Grad-CAM++,Object Detection,bird,0
2008_005448.jpg,Grad-CAM++,Object Detection,cat,1
2008_005450.jpg,Grad-CAM++,Object Detection,chair,0
2008_005452.jpg,Grad-CAM++,Object Detection,airplane,1
2008_005453.jpg,Grad-CAM++,Object Detection,motorcycle,0
2008_005454.jpg,Grad-CAM++,Object Detection,person,0
2008_005457.jpg,Grad-CAM++,Object Detection,horse,0
2008_005458.jpg,Grad-CAM++,Object Detection,bicycle,1
2008_005459.jpg,Grad-CAM++,Object Detection,cat,1
2008_005461.jpg,Grad-CAM++,Object Detection,bird,0
2008_005462.jpg,Grad-CAM++,Object Detection,motorcycle,0
2008_005464.jpg,Grad-CAM++,Object Detection,airplane,1
2008_005466.jpg,Grad-CAM++,Object Detection,dog,1
2008_005468.jpg,Grad-CAM++,Object Detection,cat,1
2008_005470.jpg,Grad-CAM++,Object Detection,person,0
2008_005471.jpg,Grad-CAM++,Object Detection,bird,1
2008_005474.jpg,Grad-CAM++,Object Detection,horse,0
2008_005475.jpg,Grad-CAM++,Object Detection,person,0
2008_005476.jpg,Grad-CAM++,Object Detection,person,0
2008_005478.jpg,Grad-CAM++,Object Detection,horse,1
2008_005479.jpg,Grad-CAM++,Object Detection,cat,1
2008_005481.jpg,Grad-CAM++,Object Detection,person,1
2008_005482.jpg,Grad-CAM++,Object Detection,bird,0
2008_005483.jpg,Grad-CAM++,Object Detection,cat,1
2008_005487.jpg,Grad-CAM++,Object Detection,cat,1
2008_005488.jpg,Grad-CAM++,Object Detection,person,0
2008_005489.jpg,Grad-CAM++,Object Detection,bottle,0
2008_005492.jpg,Grad-CAM++,Object Detection,person,0
2008_005493.jpg,Grad-CAM++,Object Detection,tv,0
2008_005495.jpg,Grad-CAM++,Object Detection,person,1
2008_005497.jpg,Grad-CAM++,Object Detection,horse,1
2008_005499.jpg,Grad-CAM++,Object Detection,person,0
2008_005503.jpg,Grad-CAM++,Object Detection,potted plant,1
2008_005506.jpg,Grad-CAM++,Object Detection,person,0
2008_005508.jpg,Grad-CAM++,Object Detection,boat,1
2008_005509.jpg,Grad-CAM++,Object Detection,dog,0
2008_005513.jpg,Grad-CAM++,Object Detection,bird,1
2008_005515.jpg,Grad-CAM++,Object Detection,person,0
2008_005516.jpg,Grad-CAM++,Object Detection,boat,1
2008_005518.jpg,Grad-CAM++,Object Detection,dog,0
2008_005520.jpg,Grad-CAM++,Object Detection,chair,0
2008_005524.jpg,Grad-CAM++,Object Detection,bird,0
2008_005528.jpg,Grad-CAM++,Object Detection,horse,1
2008_005529.jpg,Grad-CAM++,Object Detection,cat,1
2008_005532.jpg,Grad-CAM++,Object Detection,boat,0
2008_005533.jpg,Grad-CAM++,Object Detection,tv,0
2008_005535.jpg,Grad-CAM++,Object Detection,bird,1
2008_005537.jpg,Grad-CAM++,Object Detection,motorcycle,0
2008_005539.jpg,Grad-CAM++,Object Detection,tv,0
2008_005540.jpg,Grad-CAM++,Object Detection,boat,0
2008_005542.jpg,Grad-CAM++,Object Detection,train,1
2008_005543.jpg,Grad-CAM++,Object Detection,chair,0
2008_005545.jpg,Grad-CAM++,Object Detection,person,0
2008_005546.jpg,Grad-CAM++,Object Detection,airplane,1
2008_005547.jpg,Grad-CAM++,Object Detection,cat,0
2008_005551.jpg,Grad-CAM++,Object Detection,train,0
2008_005554.jpg,Grad-CAM++,Object Detection,person,1
2008_005555.jpg,Grad-CAM++,Object Detection,cat,1
2008_005556.jpg,Grad-CAM++,Object Detection,cat,0
2008_005557.jpg,Grad-CAM++,Object Detection,person,0
2008_005559.jpg,Grad-CAM++,Object Detection,couch,1
2008_005562.jpg,Grad-CAM++,Object Detection,person,1
2008_005568.jpg,Grad-CAM++,Object Detection,bear,0
2008_005571.jpg,Grad-CAM++,Object Detection,cat,1
2008_005575.jpg,Grad-CAM++,Object Detection,train,1
2008_005576.jpg,Grad-CAM++,Object Detection,sheep,1
2008_005577.jpg,Grad-CAM++,Object Detection,chair,1
2008_005578.jpg,Grad-CAM++,Object Detection,couch,0
2008_005579.jpg,Grad-CAM++,Object Detection,person,1
2008_005580.jpg,Grad-CAM++,Object Detection,elephant,0
2008_005581.jpg,Grad-CAM++,Object Detection,person,0
2008_005583.jpg,Grad-CAM++,Object Detection,horse,1
2008_005586.jpg,Grad-CAM++,Object Detection,sheep,0
2008_005587.jpg,Grad-CAM++,Object Detection,laptop,0
2008_005590.jpg,Grad-CAM++,Object Detection,dog,1
2008_005592.jpg,Grad-CAM++,Object Detection,bus,1
2008_005594.jpg,Grad-CAM++,Object Detection,boat,1
2008_005595.jpg,Grad-CAM++,Object Detection,bird,0
2008_005596.jpg,Grad-CAM++,Object Detection,bird,0
2008_005597.jpg,Grad-CAM++,Object Detection,airplane,1
2008_005598.jpg,Grad-CAM++,Object Detection,cow,0
2008_005602.jpg,Grad-CAM++,Object Detection,truck,1
2008_005605.jpg,Grad-CAM++,Object Detection,person,0
2008_005606.jpg,Grad-CAM++,Object Detection,bus,0
2008_005607.jpg,Grad-CAM++,Object Detection,bus,1
2008_005613.jpg,Grad-CAM++,Object Detection,keyboard,0
2008_005615.jpg,Grad-CAM++,Object Detection,bicycle,0
2008_005617.jpg,Grad-CAM++,Object Detection,person,0
2008_005619.jpg,Grad-CAM++,Object Detection,train,1
2008_005621.jpg,Grad-CAM++,Object Detection,person,0
2008_005622.jpg,Grad-CAM++,Object Detection,cat,1
2008_005624.jpg,Grad-CAM++,Object Detection,truck,1
2008_005629.jpg,Grad-CAM++,Object Detection,airplane,1
2008_005630.jpg,Grad-CAM++,Object Detection,person,0
2008_005632.jpg,Grad-CAM++,Object Detection,airplane,1
2008_005640.jpg,Grad-CAM++,Object Detection,cat,1
2008_005644.jpg,Grad-CAM++,Object Detection,car,0
2008_005645.jpg,Grad-CAM++,Object Detection,couch,0
2008_005647.jpg,Grad-CAM++,Object Detection,dog,1
2008_005648.jpg,Grad-CAM++,Object Detection,bird,1
2008_005651.jpg,Grad-CAM++,Object Detection,bus,1
2008_005654.jpg,Grad-CAM++,Object Detection,tv,0
2008_005655.jpg,Grad-CAM++,Object Detection,truck,1
2008_005658.jpg,Grad-CAM++,Object Detection,motorcycle,0
2008_005659.jpg,Grad-CAM++,Object Detection,motorcycle,0
2008_005661.jpg,Grad-CAM++,Object Detection,tv,0
2008_005662.jpg,Grad-CAM++,Object Detection,bottle,1
2008_005665.jpg,Grad-CAM++,Object Detection,person,0
2008_005666.jpg,Grad-CAM++,Object Detection,dog,1
2008_005667.jpg,Grad-CAM++,Object Detection,elephant,1
2008_005669.jpg,Grad-CAM++,Object Detection,cat,1
2008_005670.jpg,Grad-CAM++,Object Detection,person,0
2008_005671.jpg,Grad-CAM++,Object Detection,airplane,0
2008_005672.jpg,Grad-CAM++,Object Detection,car,0
2008_005674.jpg,Grad-CAM++,Object Detection,person,0
2008_005684.jpg,Grad-CAM++,Object Detection,person,0
2008_005688.jpg,Grad-CAM++,Object Detection,cat,0
2008_005689.jpg,Grad-CAM++,Object Detection,horse,1
2008_005690.jpg,Grad-CAM++,Object Detection,horse,1
2008_005692.jpg,Grad-CAM++,Object Detection,kite,0
2008_005694.jpg,Grad-CAM++,Object Detection,boat,0
2008_005696.jpg,Grad-CAM++,Object Detection,person,1
2008_005697.jpg,Grad-CAM++,Object Detection,mouse,0
2008_005700.jpg,Grad-CAM++,Object Detection,person,1
2008_005704.jpg,Grad-CAM++,Object Detection,horse,1
2008_005709.jpg,Grad-CAM++,Object Detection,bird,0
2008_005710.jpg,Grad-CAM++,Object Detection,person,0
2008_005711.jpg,Grad-CAM++,Object Detection,bus,0
2008_005712.jpg,Grad-CAM++,Object Detection,keyboard,0
2008_005715.jpg,Grad-CAM++,Object Detection,cat,0
2008_005717.jpg,Grad-CAM++,Object Detection,bird,0
2008_005718.jpg,Grad-CAM++,Object Detection,tv,1
2008_005722.jpg,Grad-CAM++,Object Detection,motorcycle,1
2008_005723.jpg,Grad-CAM++,Object Detection,bear,1
2008_005725.jpg,Grad-CAM++,Object Detection,horse,1
2008_005729.jpg,Grad-CAM++,Object Detection,horse,1
2008_005730.jpg,Grad-CAM++,Object Detection,motorcycle,0
2008_005731.jpg,Grad-CAM++,Object Detection,horse,0
2008_005733.jpg,Grad-CAM++,Object Detection,potted plant,0
2008_005740.jpg,Grad-CAM++,Object Detection,bed,1
2008_005741.jpg,Grad-CAM++,Object Detection,dog,0
2008_005743.jpg,Grad-CAM++,Object Detection,cat,1
2008_005744.jpg,Grad-CAM++,Object Detection,boat,0
2008_005745.jpg,Grad-CAM++,Object Detection,chair,0
2008_005746.jpg,Grad-CAM++,Object Detection,person,0
2008_005749.jpg,Grad-CAM++,Object Detection,bird,0
2008_005751.jpg,Grad-CAM++,Object Detection,keyboard,0
2008_005753.jpg,Grad-CAM++,Object Detection,sheep,0
2008_005754.jpg,Grad-CAM++,Object Detection,person,0
2008_005755.jpg,Grad-CAM++,Object Detection,airplane,1
2008_005756.jpg,Grad-CAM++,Object Detection,cat,1
2008_005759.jpg,Grad-CAM++,Object Detection,person,0
2008_005760.jpg,Grad-CAM++,Object Detection,car,1
2008_005762.jpg,Grad-CAM++,Object Detection,person,0
2008_005765.jpg,Grad-CAM++,Object Detection,cup,0
2008_005766.jpg,Grad-CAM++,Object Detection,tv,0
2008_005769.jpg,Grad-CAM++,Object Detection,dog,0
2008_005771.jpg,Grad-CAM++,Object Detection,bicycle,1
2008_005772.jpg,Grad-CAM++,Object Detection,bird,1
2008_005773.jpg,Grad-CAM++,Object Detection,chair,0
2008_005775.jpg,Grad-CAM++,Object Detection,tv,0
2008_005776.jpg,Grad-CAM++,Object Detection,chair,1
2008_005778.jpg,Grad-CAM++,Object Detection,car,1
2008_005783.jpg,Grad-CAM++,Object Detection,wine glass,0
2008_005784.jpg,Grad-CAM++,Object Detection,boat,0
2008_005785.jpg,Grad-CAM++,Object Detection,train,1
2008_005786.jpg,Grad-CAM++,Object Detection,bottle,1
2008_005787.jpg,Grad-CAM++,Object Detection,cow,1
2008_005789.jpg,Grad-CAM++,Object Detection,bird,1
2008_005793.jpg,Grad-CAM++,Object Detection,bicycle,1
2008_005795.jpg,Grad-CAM++,Object Detection,person,0
2008_005797.jpg,Grad-CAM++,Object Detection,motorcycle,1
2008_005802.jpg,Grad-CAM++,Object Detection,motorcycle,0
2008_005804.jpg,Grad-CAM++,Object Detection,cat,1
2008_005806.jpg,Grad-CAM++,Object Detection,cat,1
2008_005807.jpg,Grad-CAM++,Object Detection,cat,1
2008_005809.jpg,Grad-CAM++,Object Detection,bird,0
2008_005811.jpg,Grad-CAM++,Object Detection,person,0
2008_005813.jpg,Grad-CAM++,Object Detection,sheep,0
2008_005814.jpg,Grad-CAM++,Object Detection,person,1
2008_005815.jpg,Grad-CAM++,Object Detection,bird,0
2008_005819.jpg,Grad-CAM++,Object Detection,person,0
2008_005820.jpg,Grad-CAM++,Object Detection,dog,1
2008_005824.jpg,Grad-CAM++,Object Detection,person,1
2008_005826.jpg,Grad-CAM++,Object Detection,dog,1
2008_005828.jpg,Grad-CAM++,Object Detection,motorcycle,1
2008_005829.jpg,Grad-CAM++,Object Detection,motorcycle,0
2008_005830.jpg,Grad-CAM++,Object Detection,bird,0
2008_005833.jpg,Grad-CAM++,Object Detection,dog,0
2008_005835.jpg,Grad-CAM++,Object Detection,tv,0
2008_005836.jpg,Grad-CAM++,Object Detection,potted plant,0
2008_005837.jpg,Grad-CAM++,Object Detection,dog,1
2008_005840.jpg,Grad-CAM++,Object Detection,person,1
2008_005841.jpg,Grad-CAM++,Object Detection,cat,1
2008_005842.jpg,Grad-CAM++,Object Detection,cat,1
2008_005844.jpg,Grad-CAM++,Object Detection,couch,1
2008_005849.jpg,Grad-CAM++,Object Detection,person,1
2008_005851.jpg,Grad-CAM++,Object Detection,truck,1
2008_005852.jpg,Grad-CAM++,Object Detection,car,0
2008_005854.jpg,Grad-CAM++,Object Detection,dog,0
2008_005858.jpg,Grad-CAM++,Object Detection,cat,0
2008_005859.jpg,Grad-CAM++,Object Detection,cat,1
2008_005861.jpg,Grad-CAM++,Object Detection,person,0
2008_005862.jpg,Grad-CAM++,Object Detection,cow,1
2008_005864.jpg,Grad-CAM++,Object Detection,person,1
2008_005866.jpg,Grad-CAM++,Object Detection,boat,1
2008_005868.jpg,Grad-CAM++,Object Detection,person,0
2008_005870.jpg,Grad-CAM++,Object Detection,dog,1
2008_005872.jpg,Grad-CAM++,Object Detection,person,0
2008_005876.jpg,Grad-CAM++,Object Detection,dog,1
2008_005879.jpg,Grad-CAM++,Object Detection,person,1
2008_005880.jpg,Grad-CAM++,Object Detection,airplane,1
2008_005885.jpg,Grad-CAM++,Object Detection,car,0
2008_005886.jpg,Grad-CAM++,Object Detection,airplane,1
2008_005887.jpg,Grad-CAM++,Object Detection,car,0
2008_005888.jpg,Grad-CAM++,Object Detection,dog,0
2008_005892.jpg,Grad-CAM++,Object Detection,chair,0
2008_005894.jpg,Grad-CAM++,Object Detection,bird,1
2008_005896.jpg,Grad-CAM++,Object Detection,bird,1
2008_005899.jpg,Grad-CAM++,Object Detection,bird,0
2008_005900.jpg,Grad-CAM++,Object Detection,person,0
2008_005901.jpg,Grad-CAM++,Object Detection,horse,1
2008_005906.jpg,Grad-CAM++,Object Detection,person,1
2008_005908.jpg,Grad-CAM++,Object Detection,bicycle,0
2008_005909.jpg,Grad-CAM++,Object Detection,airplane,1
2008_005910.jpg,Grad-CAM++,Object Detection,dog,1
2008_005911.jpg,Grad-CAM++,Object Detection,bird,0
2008_005912.jpg,Grad-CAM++,Object Detection,dog,1
2008_005913.jpg,Grad-CAM++,Object Detection,person,0
2008_005917.jpg,Grad-CAM++,Object Detection,horse,1
2008_005919.jpg,Grad-CAM++,Object Detection,bottle,0
2008_005920.jpg,Grad-CAM++,Object Detection,bicycle,0
2008_005922.jpg,Grad-CAM++,Object Detection,person,0
2008_005925.jpg,Grad-CAM++,Object Detection,airplane,1
2008_005927.jpg,Grad-CAM++,Object Detection,car,1
2008_005930.jpg,Grad-CAM++,Object Detection,person,1
2008_005931.jpg,Grad-CAM++,Object Detection,book,0
2008_005932.jpg,Grad-CAM++,Object Detection,horse,1
2008_005940.jpg,Grad-CAM++,Object Detection,person,0
2008_005941.jpg,Grad-CAM++,Object Detection,stop sign,0
2008_005942.jpg,Grad-CAM++,Object Detection,cup,0
2008_005946.jpg,Grad-CAM++,Object Detection,bus,0
2008_005947.jpg,Grad-CAM++,Object Detection,person,0
2008_005948.jpg,Grad-CAM++,Object Detection,truck,0
2008_005949.jpg,Grad-CAM++,Object Detection,person,1
2008_005950.jpg,Grad-CAM++,Object Detection,bird,1
2008_005951.jpg,Grad-CAM++,Object Detection,car,0
2008_005952.jpg,Grad-CAM++,Object Detection,train,1
2008_005955.jpg,Grad-CAM++,Object Detection,cat,1
2008_005958.jpg,Grad-CAM++,Object Detection,bird,1
2008_005961.jpg,Grad-CAM++,Object Detection,person,1
2008_005963.jpg,Grad-CAM++,Object Detection,tv,0
2008_005965.jpg,Grad-CAM++,Object Detection,couch,1
2008_005966.jpg,Grad-CAM++,Object Detection,bottle,0
2008_005969.jpg,Grad-CAM++,Object Detection,person,0
2008_005971.jpg,Grad-CAM++,Object Detection,cat,0
2008_005973.jpg,Grad-CAM++,Object Detection,motorcycle,1
2008_005974.jpg,Grad-CAM++,Object Detection,boat,1
2008_005981.jpg,Grad-CAM++,Object Detection,cat,0
2008_005983.jpg,Grad-CAM++,Object Detection,person,1
2008_005985.jpg,Grad-CAM++,Object Detection,suitcase,1
2008_005986.jpg,Grad-CAM++,Object Detection,chair,0
2008_005988.jpg,Grad-CAM++,Object Detection,car,0
2008_005990.jpg,Grad-CAM++,Object Detection,person,0
2008_005992.jpg,Grad-CAM++,Object Detection,person,0
2008_005993.jpg,Grad-CAM++,Object Detection,boat,0
2008_005994.jpg,Grad-CAM++,Object Detection,dog,1
2008_005995.jpg,Grad-CAM++,Object Detection,boat,1
2008_005996.jpg,Grad-CAM++,Object Detection,person,1
2008_005998.jpg,Grad-CAM++,Object Detection,cup,0
2008_005999.jpg,Grad-CAM++,Object Detection,bird,1
2008_006001.jpg,Grad-CAM++,Object Detection,dog,0
2008_006003.jpg,Grad-CAM++,Object Detection,person,0
2008_006005.jpg,Grad-CAM++,Object Detection,bottle,0
2008_006006.jpg,Grad-CAM++,Object Detection,bird,0
2008_006011.jpg,Grad-CAM++,Object Detection,person,1
2008_006012.jpg,Grad-CAM++,Object Detection,car,1
2008_006013.jpg,Grad-CAM++,Object Detection,laptop,0
2008_006015.jpg,Grad-CAM++,Object Detection,person,0
2008_006016.jpg,Grad-CAM++,Object Detection,train,1
2008_006018.jpg,Grad-CAM++,Object Detection,person,0
2008_006019.jpg,Grad-CAM++,Object Detection,dog,1
2008_006022.jpg,Grad-CAM++,Object Detection,dining table,1
2008_006023.jpg,Grad-CAM++,Object Detection,bottle,0
2008_006025.jpg,Grad-CAM++,Object Detection,person,0
2008_006026.jpg,Grad-CAM++,Object Detection,sheep,1
2008_006029.jpg,Grad-CAM++,Object Detection,dog,0
2008_006030.jpg,Grad-CAM++,Object Detection,cow,1
2008_006033.jpg,Grad-CAM++,Object Detection,motorcycle,1
2008_006035.jpg,Grad-CAM++,Object Detection,horse,1
2008_006040.jpg,Grad-CAM++,Object Detection,truck,0
2008_006043.jpg,Grad-CAM++,Object Detection,person,0
2008_006044.jpg,Grad-CAM++,Object Detection,cat,0
2008_006048.jpg,Grad-CAM++,Object Detection,person,0
2008_006051.jpg,Grad-CAM++,Object Detection,horse,1
2008_006053.jpg,Grad-CAM++,Object Detection,dog,1
2008_006054.jpg,Grad-CAM++,Object Detection,bottle,0
2008_006056.jpg,Grad-CAM++,Object Detection,airplane,1
2008_006057.jpg,Grad-CAM++,Object Detection,person,0
2008_006060.jpg,Grad-CAM++,Object Detection,dog,0
2008_006061.jpg,Grad-CAM++,Object Detection,train,1
2008_006066.jpg,Grad-CAM++,Object Detection,bicycle,0
2008_006069.jpg,Grad-CAM++,Object Detection,dog,1
2008_006073.jpg,Grad-CAM++,Object Detection,tie,0
2008_006075.jpg,Grad-CAM++,Object Detection,person,0
2008_006077.jpg,Grad-CAM++,Object Detection,car,0
2008_006079.jpg,Grad-CAM++,Object Detection,person,1
2008_006080.jpg,Grad-CAM++,Object Detection,cat,0
2008_006083.jpg,Grad-CAM++,Object Detection,person,0
2008_006084.jpg,Grad-CAM++,Object Detection,cat,1
2008_006086.jpg,Grad-CAM++,Object Detection,airplane,1
2008_006089.jpg,Grad-CAM++,Object Detection,person,0
2008_006091.jpg,Grad-CAM++,Object Detection,car,0
2008_006093.jpg,Grad-CAM++,Object Detection,horse,0
2008_006095.jpg,Grad-CAM++,Object Detection,vase,1
2008_006097.jpg,Grad-CAM++,Object Detection,dog,0
2008_006098.jpg,Grad-CAM++,Object Detection,person,0
2008_006101.jpg,Grad-CAM++,Object Detection,bottle,0
2008_006103.jpg,Grad-CAM++,Object Detection,cat,1
2008_006105.jpg,Grad-CAM++,Object Detection,car,1
2008_006107.jpg,Grad-CAM++,Object Detection,motorcycle,1
2008_006110.jpg,Grad-CAM++,Object Detection,person,0
2008_006115.jpg,Grad-CAM++,Object Detection,bird,0
2008_006116.jpg,Grad-CAM++,Object Detection,person,0
2008_006118.jpg,Grad-CAM++,Object Detection,motorcycle,0
2008_006122.jpg,Grad-CAM++,Object Detection,kite,1
2008_006123.jpg,Grad-CAM++,Object Detection,horse,1
2008_006125.jpg,Grad-CAM++,Object Detection,cat,1
2008_006126.jpg,Grad-CAM++,Object Detection,cow,0
2008_006127.jpg,Grad-CAM++,Object Detection,dog,1
2008_006131.jpg,Grad-CAM++,Object Detection,boat,0
2008_006132.jpg,Grad-CAM++,Object Detection,couch,0
2008_006134.jpg,Grad-CAM++,Object Detection,horse,1
2008_006137.jpg,Grad-CAM++,Object Detection,bird,1
2008_006138.jpg,Grad-CAM++,Object Detection,airplane,1
2008_006139.jpg,Grad-CAM++,Object Detection,airplane,1
2008_006141.jpg,Grad-CAM++,Object Detection,clock,0
2008_006142.jpg,Grad-CAM++,Object Detection,boat,1
2008_006146.jpg,Grad-CAM++,Object Detection,bird,0
2008_006149.jpg,Grad-CAM++,Object Detection,airplane,1
2008_006150.jpg,Grad-CAM++,Object Detection,boat,0
2008_006155.jpg,Grad-CAM++,Object Detection,tv,0
2008_006156.jpg,Grad-CAM++,Object Detection,person,1
2008_006157.jpg,Grad-CAM++,Object Detection,person,0
2008_006160.jpg,Grad-CAM++,Object Detection,dog,0
2008_006161.jpg,Grad-CAM++,Object Detection,horse,1
2008_006162.jpg,Grad-CAM++,Object Detection,person,1
2008_006165.jpg,Grad-CAM++,Object Detection,dog,0
2008_006167.jpg,Grad-CAM++,Object Detection,person,1
2008_006168.jpg,Grad-CAM++,Object Detection,person,0
2008_006171.jpg,Grad-CAM++,Object Detection,bird,1
2008_006172.jpg,Grad-CAM++,Object Detection,person,0
2008_006174.jpg,Grad-CAM++,Object Detection,dining table,1
2008_006176.jpg,Grad-CAM++,Object Detection,bicycle,1
2008_006177.jpg,Grad-CAM++,Object Detection,dog,1
2008_006180.jpg,Grad-CAM++,Object Detection,person,0
2008_006183.jpg,Grad-CAM++,Object Detection,laptop,1
2008_006184.jpg,Grad-CAM++,Object Detection,bird,1
2008_006187.jpg,Grad-CAM++,Object Detection,cat,1
2008_006189.jpg,Grad-CAM++,Object Detection,dog,1
2008_006191.jpg,Grad-CAM++,Object Detection,cat,1
2008_006193.jpg,Grad-CAM++,Object Detection,dog,1
2008_006196.jpg,Grad-CAM++,Object Detection,cat,1
2008_006197.jpg,Grad-CAM++,Object Detection,car,0
2008_006198.jpg,Grad-CAM++,Object Detection,airplane,1
2008_006199.jpg,Grad-CAM++,Object Detection,airplane,0
2008_006201.jpg,Grad-CAM++,Object Detection,airplane,1
2008_006202.jpg,Grad-CAM++,Object Detection,person,0
2008_006204.jpg,Grad-CAM++,Object Detection,sheep,0
2008_006208.jpg,Grad-CAM++,Object Detection,person,0
2008_006209.jpg,Grad-CAM++,Object Detection,person,1
2008_006212.jpg,Grad-CAM++,Object Detection,horse,0
2008_006214.jpg,Grad-CAM++,Object Detection,train,0
2008_006217.jpg,Grad-CAM++,Object Detection,boat,1
2008_006223.jpg,Grad-CAM++,Object Detection,potted plant,1
2008_006226.jpg,Grad-CAM++,Object Detection,horse,1
2008_006228.jpg,Grad-CAM++,Object Detection,bird,1
2008_006230.jpg,Grad-CAM++,Object Detection,dining table,0
2008_006231.jpg,Grad-CAM++,Object Detection,dog,1
2008_006236.jpg,Grad-CAM++,Object Detection,car,0
2008_006237.jpg,Grad-CAM++,Object Detection,cat,1
2008_006238.jpg,Grad-CAM++,Object Detection,motorcycle,1
2008_006241.jpg,Grad-CAM++,Object Detection,airplane,1
2008_006243.jpg,Grad-CAM++,Object Detection,car,0
2008_006245.jpg,Grad-CAM++,Object Detection,cat,1
2008_006246.jpg,Grad-CAM++,Object Detection,dog,0
2008_006247.jpg,Grad-CAM++,Object Detection,person,0
